8733 9.3770523844720000
           0          67   9.1064690946077544E-004   1.2374553152485581        2.2094180483494577        2.0341864460300978       0.34894710524402617        616.26521619422033     
           0          66   9.1047499116248009E-004   1.2057072491636360        2.2085437928073914        2.0334030299048638       0.34876003082427959        615.62491164008895     
           0          68   9.1042941763909977E-004   1.2696518331034909        2.2103062113797414        2.0349822413112610       0.34913901956325771        616.91666423112690     
           0          65   9.0990736342198321E-004   1.1744087408521768        2.2076834044962648        2.0326319608047467       0.34857777694976250        614.99565468525452     
           0          69   9.0982905760478403E-004   1.3022956804795287        2.2112083227357964        2.0357904491803409       0.34933579482592436        617.57929481518420     
           0          64   9.0893798115774095E-004   1.1435608801819153        2.2068368439797048        2.0318732069692755       0.34840032627766632        614.37738460263586     
           0          70   9.0885260192513162E-004   1.3353857191063394        2.2121244241354034        2.0366111032859964       0.34953745350465876        618.25319639745476     
           0          63   9.0756106506561867E-004   1.1131647409187935        2.2060040725714729        2.0311267374208821       0.34822766387775850        613.77003101358491     
           0          71   9.0750704186932560E-004   1.3689207947438451        2.2130545580668177        2.0374442381948188       0.34974401928689458        618.93843603479127     
           0          72   9.0579957536275049E-004   1.4028997372435743        2.2139987678345485        2.0382898891585812       0.34995551689801557        619.63508244294655     
           0          62   9.0577111300316183E-004   1.0832213807111228        2.2051850523383263        2.0303925217547762       0.34805977773888358        613.17353088065386     
           0          73   9.0373759492390999E-004   1.4373213605049100        2.2149570975640844        2.0391480920943899       0.35017197195392902        620.34321178519986     
           0          61   9.0356291114825397E-004   1.0537318411437371        2.2043797461191765        2.0296705303383127       0.34789665941784537        612.58781014246097     
           0          74   9.0132867552593626E-004   1.4721844625146834        2.2159295921983140        2.0400188837777060       0.35039341083725772        621.06288581210379     
           0          60   9.0093154499907180E-004   1.0246971476490385        2.2035881174949954        2.0289607340679243       0.34773830488461949        612.01280525034429     
           0          75   8.9858056245177846E-004   1.5074878253564821        2.2169162974774399        2.0409023014454406       0.35061986059266842        621.79416280922499     
           0          59   8.9787241006940874E-004  0.99611830956764458        2.2028101308077992        2.0282631045191604       0.34758471564468002        611.44844791009018     
           0          76   8.9550115915134352E-004   1.5432302152191324        2.2179172599679413        2.0417983822842296       0.35085134883783553        622.53711565807350     
           0          58   8.9438122236122370E-004  0.96799632011006398        2.2020457511631464        2.0275776134576731       0.34743590026327092        610.89470665942645     
           0          77   8.9209851511926129E-004   1.5794103824082129        2.2189325271241791        2.0427071640982595       0.35108790368728054        623.29182434907284     
           0          57   8.9045402854444106E-004  0.94033215633170564        2.2012949443916012        2.0269042345947370       0.34729187649176485        610.35143851138639     
           0          78   8.8838081402584849E-004   1.6160270608447234        2.2199621469157109        2.0436286852888306       0.35132955368688856        624.05837977694205     
           0          56   8.8608721587057188E-004  0.91312677900228689        2.2005576770428825        2.0262429403946922       0.34715267433149133        609.81865821532699     
           0          79   8.8435636154463883E-004   1.6530789684375611        2.2210061681507929        2.0445629852761686       0.35157632775284337        624.83685953867598     
           0          55   8.8127752163978613E-004  0.88638113275212416        2.1998339163881302        2.0255937050263380       0.34701834062814868        609.29628535535664     
           0          80   8.8003357329161536E-004   1.6905648073858783        2.2220646405365936        2.0455101040681130       0.35182824811946312        625.62735368764834     
           0          54   8.7602204244726831E-004  0.86009614589640548        2.1991236304056887        2.0249565032018495       0.34688894631874861        608.78424724270383     
           0          81   8.7542096299336844E-004   1.7284832641676953        2.2231376146168382        2.0464700823943756       0.35208531725806680        626.42995065598848     
           0          82   8.7052713073572266E-004   1.7668330096153768        2.2242251417496313        2.0474429617171190       0.35234753652585565        627.24473202403624     
           0          53   8.7031824290937114E-004  0.83427273061226981        2.1984267877996158        2.0243313097856648       0.34676459864615927        608.28250210696501     
           0          83   8.6536075136437070E-004   1.8056126989455461        2.2253272743471388        2.0484287842085167       0.35261490989029209        628.07179716595419     
           0          52   8.6416396412155108E-004  0.80891178280349763        2.1977433580017043        2.0237181005665694       0.34664546371357335        607.79098254054463     
           0          84   8.5993056303483996E-004   1.8448209717893702        2.2264440655699396        2.0494275928137173       0.35288744353201956        628.91122957899893     
           0          51   8.5755743166185470E-004  0.78401418205379769        2.1970733110915313        2.0231168520138989       0.34653180598376127        607.30961005631104     
           0          85   8.5424535591978367E-004   1.8844564522426088        2.2275755695512900        2.0504394311966028       0.35316514552228306        629.76312082556569     
           0          50   8.5049726312198533E-004  0.75958079166672809        2.1964166178802684        2.0225275399359495       0.34642367161785065        606.83841025025799     
           0          86   8.4831396120408817E-004   1.9245177486430445        2.2287218413302536        2.0514643438367508       0.35344802555812593        630.62757145296064     
           0          49   8.4298247522923654E-004  0.73561245858525337        2.1957732498142080        2.0219501510652789       0.34632068165280400        606.37655359633322     
