6329 6.2198420499345932
           0          80   5.7840630781680672E-004   1.4322166370705127        2.3383991263061770        2.1468587849148180       0.23559388778652363        785.44320637429917     
           0          81   5.7834706621084746E-004   1.4643978757611409        2.3396913537202919        2.1479938131245819       0.23584334490689010        786.73354925765500     
           0          79   5.7829506797081186E-004   1.4003984643019232        2.3371250260500993        2.1457395166208526       0.23534945942819771        784.17317853388454     
           0          82   5.7811986050548348E-004   1.4969408888822660        2.3410017977773956        2.1491446752112524       0.23609784722387503        788.04437133236854     
           0          78   5.7801090141905767E-004   1.3689446331007338        2.3358689650089706        2.1446359357660922       0.23511004457836751        782.92330122393821     
           0          83   5.7772727692712836E-004   1.5298443688986023        2.3423305494155917        2.1503114463515272       0.23635741219858225        789.37587235505839     
           0          77   5.7755143827160980E-004   1.3378564031943292        2.3346308567142549        2.1435479713812633       0.23487562934857059        781.69340372549118     
           0          84   5.7717196731057823E-004   1.5631069921447467        2.3436777009452858        2.1514942042412839       0.23662205818801066        790.72816355390182     
           0          76   5.7691438720533809E-004   1.3071350184891406        2.3334106162190276        2.1424755536828353       0.23464620143638584        780.48333424210819     
           0          85   5.7645664577079452E-004   1.5967274189686120        2.3450433461809372        2.1526930271219933       0.23689180433389062        792.10145700660303     
           0          75   5.7609753864923429E-004   1.2767817071173795        2.3322081601283156        2.1414186144883804       0.23442175039300239        779.29291883991857     
           0          86   5.7558408545005911E-004   1.6307042935056433        2.3464275802775347        2.1539079951654707       0.23716667046752354        793.49594063175823     
           0          74   5.7509876800415508E-004   1.2467976811791197        2.3310234064489115        2.1403770869762724       0.23420226468865485        778.12198993165771     
           0          87   5.7455711512560215E-004   1.6650362440660094        2.3478304999844424        2.1551391916288587       0.23744667702787434        794.91166430090800     
           0          73   5.7391603876195117E-004   1.2171841367632552        2.3298562745863265        2.1393509054286950       0.23398772000820475        776.97040671816899     
           0          88   5.7337861592298214E-004   1.6997218830551506        2.3492522035711909        2.1563866975211425       0.23773184499071484        796.34905560701259     
           0          72   5.7254740561315859E-004   1.1879422538268047        2.3287066853005087        2.1383400058918705       0.23377808869551073        775.83799563743617     
